Date,Close,change
2008-09-15,1192.699951,-0.04828298468585057
2008-09-16,1213.599976,0.017371525757083006
2008-09-17,1156.390015,-0.048288032709052686
2008-09-18,1206.51001,0.04242880620734013
2008-09-19,1255.079956,0.039467377739914156
2008-09-22,1207.089966,-0.03898680430858459
2008-09-23,1188.219971,-0.015756111631205272
2008-09-24,1185.869995,-0.001979686365006117
2008-09-25,1209.180054,0.019465810373961112
2008-09-26,1213.27002,0.0033767217166875696
2008-09-29,1106.420044,-0.09218959268246163
2008-09-30,1166.359985,0.05275815765297942
2008-10-01,1161.060059,-0.004554343488277546
2008-10-02,1114.280029,-0.041124949334876426
2008-10-03,1099.22998,-0.013598565952352537
2008-10-06,1056.890015,-0.03927926894746836
2008-10-07,996.2299800000001,-0.05910779198512639
2008-10-08,984.9400019999999,-0.011397406903149054
2008-10-09,909.919983,-0.07922406276624194
2008-10-10,899.2199710000001,-0.011828976240741973
2008-10-13,1003.349976,0.10957196767787103
2008-10-14,998.01001,-0.005336349991374334
2008-10-15,907.840027,-0.0946951249598742
2008-10-16,946.429993,0.041628822474308436
2008-10-17,940.5499880000001,-0.006232206055180711
2008-10-20,985.400024,0.04658287668491745
2008-10-21,955.0499880000001,-0.03128399189909725
2008-10-22,896.7800289999999,-0.06295308023567348
2008-10-23,908.1099849999999,0.012554897789727626
2008-10-24,876.7700199999999,-0.03512077702948613
2008-10-27,848.919983,-0.03227978974892931
2008-10-28,940.51001,0.1024573586173041
2008-10-29,930.090027,-0.011140907271321332
2008-10-30,954.090027,0.025476650232463705
2008-10-31,968.75,0.015248545747114761
2008-11-03,966.2999880000001,-0.002532248080798105
2008-11-04,1005.75,0.04001447824313864
2008-11-05,952.7700199999999,-0.05411525843917708
2008-11-06,904.8800050000001,-0.0515712086420006
2008-11-07,930.98999,0.02844618159084611
2008-11-10,919.2100220000001,-0.012733895905362225
2008-11-11,898.9500119999999,-0.022287200512993266
2008-11-12,852.2999880000001,-0.05328886547250811
2008-11-13,911.2899779999999,0.06692259051677318
2008-11-14,873.2899779999999,-0.04259349062217321
2008-11-17,850.75,-0.026149349962286905
2008-11-18,859.1199949999999,0.009790290349037
2008-11-19,806.580017,-0.06310549595919213
2008-11-20,752.4400019999999,-0.06948184588802153
2008-11-21,800.030029,0.06132800133062144
2008-11-24,851.8099980000001,0.0627142317038345
2008-11-25,857.3900150000001,0.006529413505806048
2008-11-26,887.679993,0.03471840137758697
2008-11-28,896.23999,0.009596913292054587
2008-12-01,816.210022,-0.09353652134319912
2008-12-02,848.8099980000001,0.03916366446295072
2008-12-03,870.73999,0.02550804713061705
2008-12-04,845.2199710000001,-0.029746499153434414
2008-12-05,876.070007,0.035849090220215096
2008-12-08,909.7000119999999,0.03766888360928622
2008-12-09,888.669983,-0.02338894414764514
2008-12-10,899.23999,0.011824007143774296
2008-12-11,873.590027,-0.028938762069683044
2008-12-12,879.7299800000001,0.007003830532233302
2008-12-15,868.570007,-0.012766830251928596
2008-12-16,913.179993,0.05008481651691454
2008-12-17,904.419983,-0.009639170271316999
2008-12-18,885.2800289999999,-0.021389823563730204
2008-12-19,887.8800050000001,0.0029325924490555266
2008-12-22,871.6300050000001,-0.018471576683876556
2008-12-23,863.159973,-0.009764985286121686
2008-12-24,868.150024,0.005764496048285217
2008-12-26,872.7999880000001,0.005341882334867876
2008-12-29,869.419983,-0.003880117662346194
2008-12-30,890.6400150000001,0.024114019154612976
2008-12-31,903.25,0.014059047765476507
2009-01-02,931.7999880000001,0.031118816476646494
2009-01-05,927.4500119999999,-0.00467928889300584
2009-01-06,934.7000119999999,0.007786737415490741
2009-01-07,906.650024,-0.03046912045577166
2009-01-08,909.7299800000001,0.0033913156334062222
2009-01-09,890.349976,-0.02153321331288449
2009-01-12,870.26001,-0.02282258782440838
2009-01-13,871.7899779999999,0.0017565149150851056
2009-01-14,842.6199949999999,-0.03403246459789244
2009-01-15,843.73999,0.0013282990282466045
2009-01-16,850.1199949999999,0.0075331316963058725
2009-01-20,805.219971,-0.05426201411737708
2009-01-21,840.23999,0.04257205742156778
2009-01-22,827.5,-0.015278446161940629
2009-01-23,831.950012,0.005363250034242206
2009-01-26,836.570007,0.005537850016143153
2009-01-27,845.7100220000001,0.010866329954372311
2009-01-28,874.090027,0.033006838815658135
2009-01-29,845.1400150000001,-0.03368106421604278
2009-01-30,825.880005,-0.02305282128476449
2009-02-02,825.4400019999999,-0.0005329106515370441
2009-02-03,838.51001,0.015709939257212646
2009-02-04,832.22998,-0.007517698282553553
2009-02-05,845.849976,0.01623318965352638
2009-02-06,868.599976,0.02654068192257597
2009-02-09,869.8900150000001,0.0014840916467253606
2009-02-10,827.159973,-0.050368670073026145
2009-02-11,833.73999,0.007923477117008915
2009-02-12,835.1900019999999,0.001737655110524372
2009-02-13,826.840027,-0.01004800768580516
2009-02-17,789.169983,-0.0466294998790584
2009-02-18,788.419983,-0.0009508174781371892
2009-02-19,778.9400019999999,-0.012096897579125354
2009-02-20,770.049988,-0.011478591428086382
2009-02-23,743.330017,-0.03531531787994613
2009-02-24,773.1400150000001,0.03932004979731385
2009-02-25,764.900024,-0.010715026433968156
2009-02-26,752.830017,-0.015905676423776605
2009-02-27,735.090027,-0.02384648385433419
2009-03-02,700.820007,-0.047741889410317206
2009-03-03,696.330017,-0.006427377704748771
2009-03-04,712.869995,0.023475358274551716
2009-03-05,682.549988,-0.0434633017179884
2009-03-06,683.380005,0.0012153142641482262
2009-03-09,676.530029,-0.010074245740608667
2009-03-10,719.599976,0.06171863333311833
2009-03-11,721.3599849999999,0.0024428296730807375
2009-03-12,750.73999,0.039921075043620746
2009-03-13,756.549988,0.0077092355948868985
2009-03-16,753.8900150000001,-0.0035221203682862523
2009-03-17,778.119995,0.031634258836055196
2009-03-18,794.349976,0.02064339244877811
2009-03-19,784.039978,-0.013064128555368981
2009-03-20,768.539978,-0.019967428951887634
2009-03-23,822.919983,0.06836638750249158
2009-03-24,806.119995,-0.02062636135114726
2009-03-25,813.880005,0.009580332534375735
2009-03-26,832.8599849999999,0.023052601673729356
2009-03-27,815.9400019999999,-0.02052471750476048
2009-03-30,787.530029,-0.035439323263811495
2009-03-31,797.869995,0.013044168607851958
2009-04-01,811.080017,0.01642104321584803
2009-04-02,834.380005,0.02832222621252445
2009-04-03,842.5,0.009684722154021053
2009-04-06,835.47998,-0.008367276177735583
2009-04-07,815.549988,-0.02414366850273897
2009-04-08,825.159973,0.011714556657837605
2009-04-09,856.5599980000001,0.037347091311214164
2009-04-13,858.7299800000001,0.002530164794837475
2009-04-14,841.5,-0.020268516679070814
2009-04-15,852.0599980000001,0.01247093090686402
2009-04-16,865.2999880000001,0.015419309206945897
2009-04-17,869.599976,0.004957054463432975
2009-04-20,832.3900150000001,-0.04373220919545684
2009-04-21,850.080017,0.02102938368810392
2009-04-22,843.5499880000001,-0.007711319874361244
2009-04-23,851.919983,0.009873442925813158
2009-04-24,866.2299800000001,0.016657833373733943
2009-04-27,857.51001,-0.010117586684588176
2009-04-28,855.159973,-0.00274429808218013
2009-04-29,873.6400150000001,0.02137985429858613
2009-04-30,872.8099980000001,-0.0009505191174259409
2009-05-01,877.5200199999999,0.005381880354253354
2009-05-04,907.23999,0.03330724279521213
2009-05-05,903.7999880000001,-0.003798928989888317
2009-05-06,919.5300289999999,0.01725461777749615
2009-05-07,907.3900150000001,-0.013290338275461444
2009-05-08,929.2299800000001,0.023783901487219872
2009-05-11,909.23999,-0.021747189956074386
2009-05-12,908.349976,-0.0009793342698651841
2009-05-13,883.919983,-0.02726319889081097
2009-05-14,893.070007,0.010298431528091179
2009-05-15,882.8800050000001,-0.011475676408295499
2009-05-18,909.7100220000001,0.029936594893857915
2009-05-19,908.1300050000001,-0.0017383459208879515
2009-05-20,903.4699710000001,-0.005144672488494706
2009-05-21,888.330017,-0.016899558460068853
2009-05-22,887.0,-0.0014983324070323434
2009-05-26,910.330017,0.02596220750146383
2009-05-27,893.0599980000001,-0.01915342418141197
2009-05-28,906.830017,0.01530125457321585
2009-05-29,919.1400150000001,0.013483446369416008
2009-06-01,942.8699949999999,0.025489943354644495
2009-06-02,944.73999,0.0019813368509522533
2009-06-03,931.76001,-0.013834465251085781
2009-06-04,942.4600220000001,0.01141821991963976
2009-06-05,940.090027,-0.0025178573640882718
2009-06-08,939.1400150000001,-0.001011065233842423
2009-06-09,942.429993,0.0034970597308516815
2009-06-10,939.150024,-0.003486402164882385
2009-06-11,944.8900150000001,0.006093298062499919
2009-06-12,946.2100220000001,0.0013960205050507213
2009-06-15,923.7199710000001,-0.024055590961104656
2009-06-16,911.9699710000001,-0.01280190102374501
2009-06-17,910.7100220000001,-0.0013825237622890896
2009-06-18,918.3699949999999,0.008375814847253693
2009-06-19,921.2299800000001,0.003109357842015825
2009-06-22,893.0399779999999,-0.03107836385261198
2009-06-23,895.099976,0.0023040689927249502
2009-06-24,900.9400019999999,0.0065032478717981235
2009-06-25,920.26001,0.021217584742871942
2009-06-26,918.900024,-0.0014789210538932451
2009-06-29,927.2299800000001,0.009024296786330765
2009-06-30,919.320007,-0.008567351480301078
2009-07-01,923.330017,0.004352444879020645
2009-07-02,896.419983,-0.029577684628429246
2009-07-06,898.7199710000001,0.0025624623343629693
2009-07-07,881.0300289999999,-0.019879786030179147
2009-07-08,879.5599980000001,-0.0016699303291227707
2009-07-09,882.679993,0.0035409459277806477
2009-07-10,879.1300050000001,-0.004029938311696846
2009-07-13,901.0499880000001,0.024627948873694905
2009-07-14,905.840027,0.0053019831658875916
2009-07-15,932.679993,0.029199435063166135
2009-07-16,940.73999,0.008604634094946384
2009-07-17,940.3800050000001,-0.00038273475945338475
2009-07-20,951.1300050000001,0.011366702461322653
2009-07-21,954.580017,0.003620714305101025
2009-07-22,954.070007,-0.0005344196219585484
2009-07-23,976.2899779999999,0.02302259953613195
2009-07-24,979.26001,0.0030375437108238756
2009-07-27,982.179993,0.0029773892167321847
2009-07-28,979.6199949999999,-0.0026098475570766055
2009-07-29,975.150024,-0.004573406331922492
2009-07-30,986.75,0.011825384612771828
2009-07-31,987.4799800000001,0.0007395086090902225
2009-08-03,1002.6300050000001,0.015225608418854009
2009-08-04,1005.650024,0.0030075698934908246
2009-08-05,1002.7199710000001,-0.0029178439093611175
2009-08-06,997.080017,-0.0056405330403555
2009-08-07,1010.4799800000001,0.01334970015847059
2009-08-10,1007.099976,-0.003350555849849002
2009-08-11,994.349976,-0.012740935604157677
2009-08-12,1005.8099980000001,0.011459230815313859
2009-08-13,1012.7299800000001,0.00685644989442924
2009-08-14,1004.090027,-0.008567949370478445
2009-08-17,979.7299800000001,-0.024559961471564584
2009-08-18,989.669983,0.010094533963115104
2009-08-19,996.4600220000001,0.006837483383679732
2009-08-20,1007.3699949999999,0.010889227840341853
2009-08-21,1026.130005,0.018451479955953864
2009-08-24,1025.569946,-0.0005459463150421229
2009-08-25,1028.0,0.0023666641002222377
2009-08-26,1028.119995,0.00011671984167094251
2009-08-27,1030.97998,0.0027778999309093777
2009-08-28,1028.930054,-0.001990306996777491
2009-08-31,1020.6199949999999,-0.008109198936137929
2009-09-01,998.0399779999999,-0.022372226229383507
2009-09-02,994.75,-0.00330188431835321
2009-09-03,1003.23999,0.00849858221732358
2009-09-04,1016.400024,0.013032243534397914
2009-09-08,1025.390015,0.00880604658007833
2009-09-09,1033.369995,0.007752258569182047
2009-09-10,1044.140015,0.010368293226761693
2009-09-11,1042.72998,-0.001351339774832816
2009-09-14,1049.339966,0.0063191080278866
2009-09-15,1052.630005,0.0031304364307338517
2009-09-16,1068.76001,0.015207308170410272
2009-09-17,1065.48999,-0.003064329444836922
2009-09-18,1068.300049,0.0026338679749633442
2009-09-21,1064.660034,-0.0034131145375493332
2009-09-22,1071.660034,0.006553348589370067
2009-09-23,1060.869995,-0.01011955839591483
2009-09-24,1050.780029,-0.00955654836383868
2009-09-25,1044.380005,-0.006109360433081967
2009-09-28,1062.97998,0.017652852996381974
2009-09-29,1060.609985,-0.002232065533391392
2009-09-30,1057.079956,-0.0033338518554746344
2009-10-01,1029.849976,-0.02609721103948548
2009-10-02,1025.209961,-0.004515705650461221
2009-10-05,1040.459961,0.01476545395943063
2009-10-06,1054.719971,0.013612415790456467
2009-10-07,1057.579956,0.002707936227344554
2009-10-08,1065.47998,0.007442145488460561
2009-10-09,1071.48999,0.005624810764778054
2009-10-12,1076.189941,0.0043767774098144585
2009-10-13,1073.189941,-0.002791504631868058
2009-10-14,1092.02002,0.017393743866052525
2009-10-15,1096.560059,0.004148850257619685
2009-10-16,1087.680054,-0.008131023573044516
2009-10-19,1097.910034,0.009361366310089991
2009-10-20,1091.060059,-0.00625864865101633
2009-10-21,1081.400024,-0.008893234672421535
2009-10-22,1092.910034,0.010587374576990882
2009-10-23,1079.599976,-0.012253314804953952
2009-10-26,1066.949951,-0.011786514991062091
2009-10-27,1063.410034,-0.0033233071245586387
2009-10-28,1042.630005,-0.019734385863872106
2009-10-29,1066.109985,0.02227012389180949
2009-10-30,1036.189941,-0.028466028077549943
2009-11-02,1042.880005,0.006435653695451293
2009-11-03,1045.410034,0.002423064029055233
2009-11-04,1046.5,0.0010420774133867994
2009-11-05,1066.630005,0.019052887330481383
2009-11-06,1069.300049,0.0025001243704458886
2009-11-09,1093.079956,0.02199508470450695
2009-11-10,1093.01001,-6.399187692274211e-05
2009-11-11,1098.51001,0.00501935779461693
2009-11-12,1087.23999,-0.010312359488003686
2009-11-13,1093.47998,0.005722887043319247
2009-11-16,1109.300049,0.014363977152115126
2009-11-17,1110.319946,0.0009189834963425625
2009-11-18,1109.800049,-0.00046835036905612526
2009-11-19,1094.900024,-0.013516806244710189
2009-11-20,1091.380005,-0.0032201017206530125
2009-11-23,1106.23999,0.013523913615093974
2009-11-24,1105.650024,-0.000533449683534748
2009-11-25,1110.630005,0.004494007360247743
2009-11-27,1091.48999,-0.01738370028817826
2009-11-30,1095.630005,0.0037858187517532116
2009-12-01,1108.859985,0.01200290216439548
2009-12-02,1109.23999,0.0003426401045940608
2009-12-03,1099.920044,-0.008437597231020888
2009-12-04,1105.97998,0.005494311780740446
2009-12-07,1103.25,-0.002471432502971105
2009-12-08,1091.939941,-0.010304492441560065
2009-12-09,1095.949951,0.0036656456111945346
2009-12-10,1102.349976,0.005822720552028926
2009-12-11,1106.410034,0.0036763274908890864
2009-12-14,1114.109985,0.006935296054067841
2009-12-15,1107.930054,-0.005562408260558094
2009-12-16,1109.180054,0.0011275940946138263
2009-12-17,1096.079956,-0.01188091384853518
2009-12-18,1102.469971,0.0058129523600563004
2009-12-21,1114.050049,0.010448977005223625
2009-12-22,1118.02002,0.003557213764383782
2009-12-23,1120.589966,0.002296020427920098
2009-12-24,1126.47998,0.005242406895254348
2009-12-28,1127.780029,0.001153415434721694
2009-12-29,1126.199951,-0.0014020339779854396
2009-12-30,1126.420044,0.00019541067840034287
2009-12-31,1115.099976,-0.010100435541189334
2010-01-04,1132.98999,0.01591608158893898
2010-01-05,1136.52002,0.003110832586067147
2010-01-06,1137.140015,0.0005453717845442796
2010-01-07,1141.689941,0.003993217689657769
2010-01-08,1144.97998,0.00287758302153307
2010-01-11,1146.97998,0.001745231629298516
2010-01-12,1136.219971,-0.00942544576898019
2010-01-13,1145.680054,0.00829145632438344
2010-01-14,1148.459961,0.002423486223529281
2010-01-15,1136.030029,-0.010882126616956533
2010-01-19,1150.22998,0.012422151061536546
2010-01-20,1138.040039,-0.010654386249252745
2010-01-21,1116.47998,-0.019126657637914768
2010-01-22,1091.76001,-0.022389778995586695
2010-01-25,1096.780029,0.004587558568441175
2010-01-26,1092.170044,-0.004212057527034574
2010-01-27,1097.5,0.004868282818539349
2010-01-28,1084.530029,-0.01188812580801546
2010-01-29,1073.869995,-0.009877798885372435
2010-02-01,1089.189941,0.014165305282512364
2010-02-02,1103.319946,0.01288952055619319
2010-02-03,1097.280029,-0.005489350391100878
2010-02-04,1063.109985,-0.03163585610994435
2010-02-05,1066.189941,0.0028929303104892057
2010-02-08,1056.73999,-0.00890280294113488
2010-02-09,1070.52002,0.012955842433248321
2010-02-10,1068.130005,-0.0022350697561659416
2010-02-11,1078.469971,0.009633882500662772
2010-02-12,1075.51001,-0.0027483661772960133
2010-02-16,1094.869995,0.017840653211308677
2010-02-17,1099.51001,0.004229004916906476
2010-02-18,1106.75,0.006563157520632856
2010-02-19,1109.170044,0.002184234912895988
2010-02-22,1108.01001,-0.0010464049626977001
2010-02-23,1094.599976,-0.012176644778448598
2010-02-24,1105.23999,0.009673519106853767
2010-02-25,1102.939941,-0.0020832087091404716
2010-02-26,1104.48999,0.001404392712990088
2010-03-01,1115.709961,0.01010725769182308
2010-03-02,1118.310059,0.0023277313101397468
2010-03-03,1118.790039,0.00042910910226545695
2010-03-04,1122.969971,0.0037291563998014254
2010-03-05,1138.699951,0.013910282386297546
2010-03-08,1138.5,-0.00017561128123677605
2010-03-09,1140.449951,0.001711271873264586
2010-03-10,1145.609985,0.004514354748042848
2010-03-11,1150.23999,0.004033374416621882
2010-03-12,1149.98999,-0.00021736957013640534
2010-03-15,1150.51001,0.0004520930309555027
2010-03-16,1159.459961,0.00774901483335011
2010-03-17,1166.209961,0.005804795332251977
2010-03-18,1165.829956,-0.00032589922718972986
2010-03-19,1159.900024,-0.0050994267616859545
2010-03-22,1165.810059,0.0050823598046321194
2010-03-23,1174.170044,0.007145377482904891
2010-03-24,1167.719971,-0.005508447679629214
2010-03-25,1165.72998,-0.0017056217396715923
2010-03-26,1166.589966,0.0007374511721245369
2010-03-29,1173.219971,0.0056671464118132064
2010-03-30,1173.27002,4.2658609411994064e-05
2010-03-31,1169.430054,-0.0032782424703752255
2010-04-01,1178.099976,0.00738645410980876
2010-04-05,1187.439941,0.00789672874949865
2010-04-06,1189.439941,0.001682878875924665
2010-04-07,1182.449951,-0.005894042771069863
2010-04-08,1186.439941,0.0033686612337993083
2010-04-09,1194.369995,0.00666166854112582
2010-04-12,1196.47998,0.0017650505634820846
2010-04-13,1197.300049,0.0006851665751632652
2010-04-14,1210.650024,0.011088362614340319
2010-04-15,1211.670044,0.000842184378327282
2010-04-16,1192.130005,-0.016257982365380563
2010-04-19,1197.52002,0.004511141032662813
2010-04-20,1207.170044,0.008026045390939984
2010-04-21,1205.939941,-0.0010195168178785963
2010-04-22,1208.670044,0.002261321025210705
2010-04-23,1217.280029,0.0070982673940882535
2010-04-26,1212.050049,-0.004305703969404107
2010-04-27,1183.709961,-0.023659640267706727
2010-04-28,1191.359985,0.006441958030287687
2010-04-29,1206.780029,0.012860180330377169
2010-04-30,1186.689941,-0.016787810236198908
2010-05-03,1202.26001,0.013035257990545723
2010-05-04,1173.599976,-0.02412719979954936
2010-05-05,1165.869995,-0.006608342254109445
2010-05-06,1128.150024,-0.032888440910475936
2010-05-07,1110.880005,-0.015426645708389586
2010-05-10,1159.72998,0.043034703635936644
2010-05-11,1155.790039,-0.0034030755683529534
2010-05-12,1171.670044,0.0136459925025747
2010-05-13,1157.439941,-0.012219500286890117
2010-05-14,1135.680054,-0.018978980782431876
2010-05-17,1136.939941,0.0011087530091620224
2010-05-18,1120.800049,-0.014297631274328815
2010-05-19,1115.050049,-0.005143468859224676
2010-05-20,1071.589966,-0.03975579582422473
2010-05-21,1087.689941,0.014912632044524088
2010-05-24,1073.650024,-0.012992046335848606
2010-05-25,1074.030029,0.0003538748738991515
2010-05-26,1067.949951,-0.005677078578179007
2010-05-27,1103.060059,0.03234731229790988
2010-05-28,1089.410034,-0.012451892878639903
2010-06-01,1070.709961,-0.017314353101285818
2010-06-02,1098.380005,0.025514428156661495
2010-06-03,1102.829956,0.004043191827163284
2010-06-04,1064.880005,-0.0350174419301954
2010-06-07,1050.469971,-0.013624465993151702
2010-06-08,1062.0,0.010916267360907561
2010-06-09,1055.689941,-0.005959397126707344
2010-06-10,1086.839966,0.029079846216326644
2010-06-11,1091.599976,0.0043701159566040815
2010-06-14,1089.630005,-0.0018062942035257379
2010-06-15,1115.22998,0.023222450070635503
2010-06-16,1114.609985,-0.0005560892491915936
2010-06-17,1116.040039,0.0012821860718013056
2010-06-18,1117.51001,0.0013162644041857519
2010-06-21,1113.199951,-0.003864298307525438
2010-06-22,1095.310059,-0.016201224561693373
2010-06-23,1092.040039,-0.0029899396892005825
2010-06-24,1073.689941,-0.016946283526086958
2010-06-25,1076.76001,0.00285528252758116
2010-06-28,1074.569946,-0.0020360100973242368
2010-06-29,1041.23999,-0.0315082302982983
2010-06-30,1030.709961,-0.010164453687605324
2010-07-01,1027.369995,-0.0032457134839480872
2010-07-02,1022.580017,-0.004673271728095507
2010-07-06,1028.060059,0.005344726370479336
2010-07-07,1060.27002,0.030850023055206677
2010-07-08,1070.25,0.009368654509553487
2010-07-09,1077.959961,0.007178063824609282
2010-07-12,1078.75,0.0007326335479724833
2010-07-13,1095.339966,0.015261822899620192
2010-07-14,1095.170044,-0.00015514377890468722
2010-07-15,1096.47998,0.0011953880789734583
2010-07-16,1064.880005,-0.02924290916319805
2010-07-19,1071.25,0.005964069477861322
2010-07-20,1083.47998,0.011351873736359153
2010-07-21,1069.589966,-0.01290269898165608
2010-07-22,1093.670044,0.022263687704432655
2010-07-23,1102.660034,0.008186419971383252
2010-07-26,1115.01001,0.011137909089887543
2010-07-27,1113.839966,-0.0010499083563972889
2010-07-28,1106.130005,-0.006946032693658566
2010-07-29,1101.530029,-0.00416729259597215
2010-07-30,1101.599976,6.349784158388161e-05
2010-08-02,1125.859985,0.021783528093032523
2010-08-03,1120.459961,-0.00480789427328876
2010-08-04,1127.23999,0.0060328777963274405
2010-08-05,1125.810059,-0.0012693292744438978
2010-08-06,1121.640015,-0.0037109156138122046
2010-08-09,1127.790039,0.005468086738551037
2010-08-10,1121.060059,-0.005985281186129399
2010-08-11,1089.469971,-0.028583406087846264
2010-08-12,1083.609985,-0.005393266997002932
2010-08-13,1079.25,-0.00403169038775264
2010-08-16,1079.380005,0.00012045139728034115
2010-08-17,1092.540039,0.012118489435572144
2010-08-18,1094.160034,0.0014816803789212685
2010-08-19,1075.630005,-0.01708043558372463
2010-08-20,1071.689941,-0.003669754410941195
2010-08-23,1067.359985,-0.004048490744854583
2010-08-24,1051.869995,-0.014618768144024408
2010-08-25,1055.329956,0.0032839447512262865
2010-08-26,1047.219971,-0.007714466245583473
2010-08-27,1064.589966,0.016450710288579806
2010-08-30,1048.920044,-0.014828611229734001
2010-08-31,1049.329956,0.0003907179842386199
2010-09-01,1080.290039,0.029077736381012187
2010-09-02,1090.099976,0.009039853424428479
2010-09-03,1104.51001,0.013132393625520322
2010-09-07,1091.839966,-0.011537491460393845
2010-09-08,1098.869995,0.006418059219686967
2010-09-09,1104.180054,0.0048206524274290175
2010-09-10,1109.550049,0.004851544933806906
2010-09-13,1121.900024,0.011069126079166658
2010-09-14,1121.099976,-0.00071337319119813
2010-09-15,1125.069946,0.0035348831760044774
2010-09-16,1124.660034,-0.00036440995868858295
2010-09-17,1125.589966,0.0008265144343413411
2010-09-20,1142.709961,0.015095287784613554
2010-09-21,1139.780029,-0.0025673134358754623
2010-09-22,1134.280029,-0.004837172795714828
2010-09-23,1124.829956,-0.008366239964729516
2010-09-24,1148.670044,0.020972915644035695
2010-09-27,1142.160034,-0.0056835533868655475
2010-09-28,1147.699951,0.004838660743414991
2010-09-29,1144.72998,-0.0025911131428735246
2010-09-30,1141.199951,-0.0030884864475790863
2010-10-01,1146.23999,0.004406714306030679
2010-10-04,1137.030029,-0.008067386576345648
2010-10-05,1160.75,0.020646722768260517
2010-10-06,1159.969971,-0.0006722302036621386
