1838.5; 168.7; 16.5;   201;1
1839.5; 143.0; 15.1;   194;1
1840.5; 105.5; 13.0;   248;1
1841.5;  63.3; 10.1;   277;1
1842.5;  40.3;  8.1;   311;1
1843.5;  18.1;  5.6;   320;1
1844.5;  25.1;  6.5;   294;1
1845.5;  65.8; 10.3;   265;1
1846.5; 102.7; 12.8;   247;1
1847.5; 166.3; 16.3;   232;1
1848.5; 208.3; 18.3;   234;1
1849.5; 182.5; 16.6;   365;1
1850.5; 126.3; 13.7;   365;1
1851.5; 122.0; 13.4;   365;1
1852.5; 102.7; 12.3;   366;1
1853.5;  74.1; 10.4;   365;1
1854.5;  39.0;  7.5;   365;1
1855.5;  12.7;  4.3;   365;1
1856.5;   8.2;  3.4;   366;1
1857.5;  43.4;  8.0;   365;1
1858.5; 104.4; 12.4;   365;1
1859.5; 178.3; 16.3;   365;1
1860.5; 182.2; 16.5;   366;1
1861.5; 146.6; 14.8;   365;1
1862.5; 112.1; 12.9;   365;1
1863.5;  83.5; 11.1;   365;1
1864.5;  89.2; 11.5;   366;1
1865.5;  57.8;  9.2;   365;1
1866.5;  30.7;  6.7;   365;1
1867.5;  13.9;  4.5;   365;1
1868.5;  62.8;  8.9;   366;1
1869.5; 123.6; 12.5;   365;1
1870.5; 232.0; 17.1;   365;1
1871.5; 185.3; 15.3;   365;1
1872.5; 169.2; 14.6;   366;1
1873.5; 110.1; 11.8;   365;1
1874.5;  74.5;  9.7;   365;1
1875.5;  28.3;  6.1;   365;1
1876.5;  18.9;  5.1;   366;1
1877.5;  20.7;  5.3;   365;1
1878.5;   5.7;  3.2;   365;1
1879.5;  10.0;  3.9;   365;1
1880.5;  53.7;  8.3;   366;1
1881.5;  90.5; 10.7;   365;1
1882.5;  99.0; 11.2;   365;1
1883.5; 106.1; 11.6;   365;1
1884.5; 105.8; 11.6;   366;1
1885.5;  86.3; 10.5;   365;1
1886.5;  42.4;  7.4;   365;1
1887.5;  21.8;  5.4;   365;1
1888.5;  11.2;  4.0;   366;1
1889.5;  10.4;  3.9;   365;1
1890.5;  11.8;  4.1;   365;1
1891.5;  59.5;  8.7;   365;1
1892.5; 121.7; 12.4;   366;1
1893.5; 142.0; 10.6;   365;1
1894.5; 130.0; 10.2;   365;1
1895.5; 106.6;  9.2;   365;1
1896.5;  69.4;  7.4;   366;1
1897.5;  43.8;  5.9;   365;1
1898.5;  44.4;  6.0;   365;1
1899.5;  20.2;  4.1;   365;1
1900.5;  15.7;  3.8;   365;1
1901.5;   4.6;  2.6;   365;1
1902.5;   8.5;  3.1;   365;1
1903.5;  40.8;  5.7;   365;1
1904.5;  70.1;  7.5;   366;1
1905.5; 105.5;  9.2;   365;1
1906.5;  90.1;  8.5;   365;1
1907.5; 102.8;  9.0;   365;1
1908.5;  80.9;  8.0;   366;1
1909.5;  73.2;  7.6;   365;1
1910.5;  30.9;  5.0;   365;1
1911.5;   9.5;  3.1;   365;1
1912.5;   6.0;  2.7;   366;1
1913.5;   2.4;  2.3;   365;1
1914.5;  16.1;  3.8;   365;1
1915.5;  79.0;  7.9;   365;1
1916.5;  95.0;  8.7;   366;1
1917.5; 173.6; 11.8;   365;1
1918.5; 134.6; 10.3;   365;1
1919.5; 105.7;  9.2;   365;1
1920.5;  62.7;  7.1;   366;1
1921.5;  43.5;  5.9;   365;1
1922.5;  23.7;  4.5;   365;1
1923.5;   9.7;  3.1;   365;1
1924.5;  27.9;  4.8;   366;1
1925.5;  74.0;  7.7;   365;1
1926.5; 106.5;  9.2;   365;1
1927.5; 114.7;  9.5;   365;1
1928.5; 129.7; 10.2;   366;1
1929.5; 108.2;  9.3;   365;1
1930.5;  59.4;  6.9;   365;1
1931.5;  35.1;  5.3;   365;1
1932.5;  18.6;  4.0;   366;1
1933.5;   9.2;  3.2;   365;1
1934.5;  14.6;  3.6;   365;1
1935.5;  60.2;  6.9;   365;1
1936.5; 132.8; 10.3;   366;1
1937.5; 190.6; 12.3;   365;1
1938.5; 182.6; 12.1;   365;1
1939.5; 148.0; 10.8;   365;1
1940.5; 113.0;  9.5;   366;1
1941.5;  79.2;  7.9;   365;1
1942.5;  50.8;  6.4;   365;1
1943.5;  27.1;  4.7;   365;1
1944.5;  16.1;  3.8;   366;1
1945.5;  55.3;  6.6;   365;1
1946.5; 154.3; 11.1;   365;1
1947.5; 214.7;  9.8;   365;1
1948.5; 193.0;  9.3;   366;1
1949.5; 190.7;  9.2;   365;1
1950.5; 118.9;  7.3;   365;1
1951.5;  98.3;  6.6;   365;1
1952.5;  45.0;  4.5;   366;1
1953.5;  20.1;  3.0;   365;1
1954.5;   6.6;  1.7;   365;1
1955.5;  54.2;  4.9;   365;1
1956.5; 200.7;  9.5;   366;1
1957.5; 269.3; 11.0;   365;1
1958.5; 261.7; 10.8;   365;1
1959.5; 225.1; 10.0;   365;1
1960.5; 159.0;  8.4;   366;1
1961.5;  76.4;  5.8;   365;1
1962.5;  53.4;  4.9;   365;1
1963.5;  39.9;  4.2;   365;1
1964.5;  15.0;  2.6;   366;1
1965.5;  22.0;  3.2;   365;1
1966.5;  66.8;  5.4;   365;1
1967.5; 132.9;  7.7;   365;1
1968.5; 150.0;  8.2;   366;1
1969.5; 149.4;  8.2;   365;1
1970.5; 148.0;  8.1;   365;1
1971.5;  94.4;  6.5;   365;1
1972.5;  97.6;  6.6;   366;1
1973.5;  54.1;  4.9;   365;1
1974.5;  49.2;  4.7;   365;1
1975.5;  22.5;  3.2;   365;1
1976.5;  18.4;  2.9;   366;1
1977.5;  39.3;  4.2;   365;1
1978.5; 131.0;  7.6;   365;1
1979.5; 220.1;  9.9;   365;1
1980.5; 218.9;  9.9;   366;1
1981.5; 198.9; 13.1;  3049;1
1982.5; 162.4; 12.1;  3436;1
1983.5;  91.0;  7.6;  4216;1
1984.5;  60.5;  5.9;  5103;1
1985.5;  20.6;  3.7;  5543;1
1986.5;  14.8;  3.5;  5934;1
1987.5;  33.9;  3.7;  6396;1
1988.5; 123.0;  8.4;  6556;1
1989.5; 211.1; 12.8;  6932;1
1990.5; 191.8; 11.2;  7108;1
1991.5; 203.3; 12.7;  6932;1
1992.5; 133.0;  8.9;  7845;1
1993.5;  76.1;  5.8;  8010;1
1994.5;  44.9;  4.4;  8524;1
1995.5;  25.1;  3.7;  8429;1
1996.5;  11.6;  3.1;  7614;1
1997.5;  28.9;  3.6;  7294;1
1998.5;  88.3;  6.6;  6353;1
1999.5; 136.3;  9.3;  6413;1
2000.5; 173.9; 10.1;  5953;1
2001.5; 170.4; 10.5;  6558;1
2002.5; 163.6;  9.8;  6588;1
2003.5;  99.3;  7.1;  7087;1
2004.5;  65.3;  5.9;  6882;1
2005.5;  45.8;  4.7;  7084;1
2006.5;  24.7;  3.5;  6370;1
2007.5;  12.6;  2.7;  6841;1
2008.5;   4.2;  2.5;  6644;1
2009.5;   4.8;  2.5;  6465;1
2010.5;  24.9;  3.4;  6328;1
2011.5;  80.8;  6.7;  6077;1
2012.5;  84.5;  6.7;  5753;1
2013.5;  94.0;  6.9;  5347;1
2014.5; 113.3;  8.0;  5273;1
2015.5;  69.8;  6.4;  8903;1
2016.5;  39.8;  3.9;  9940;1
2017.5;  21.7;  2.6; 11020;0
